state,puma12,puma22,stab,PUMA12name,PUMA22name,pop20,afact,AFACT2
State code,PUMA (2012),PUMA (2022),State abbr.,PUMA12 name,PUMA22 name,Total population (2020 Census),puma12-to-puma22 allocation factor,puma22-to-puma12 allocation factor
13,3002,1301,GA,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities,136400,0.9999,0.9963
13,3002,1303,GA,Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities,Atlanta Regional Commission (Northwest)--Cobb County (Central)--Marietta City,8,0.0001,0.0001
13,3003,1100,GA,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,Northwest Georgia Regional Commission (Southeast)--Paulding County,555,0.0039,0.0033
13,3003,1200,GA,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,Atlanta Regional Commission (Southwest)--Douglas County,253,0.0018,0.0018
13,3003,1304,GA,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,141843,0.9943,0.9972
13,3004,1305,GA,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City,Atlanta Regional Commission (Northwest)--Cobb County (Southeast)--Smyrna City,175722,1,1
13,3005,1302,GA,Atlanta Regional Commission (Northwest)--Cobb County (Northeast),Atlanta Regional Commission (Northwest)--Cobb County (Northeast),158362,1,1
13,3101,801,GA,Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities,Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City,7626,0.0594,0.0694
13,3101,802,GA,Atlanta Regional Commission--Cherokee County (Central)--Woodstock & Canton Cities,Atlanta Regional Commission (Northwest)--Cherokee County--Woodstock & Canton Cities P,120727,0.9406,0.7706
13,3102,801,GA,Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities),Atlanta Regional Commission (Northwest)--Cherokee County--Ball Ground City,102318,0.7396,0.9306
13,3102,802,GA,Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities),Atlanta Regional Commission (Northwest)--Cherokee County--Woodstock & Canton Cities P,35943,0.2598,0.2294
13,3102,1301,GA,Atlanta Regional Commission--Cherokee County (Outside Woodstock & Canton Cities),Atlanta Regional Commission--Cobb County (Northwest)--Kennesaw & Acworth Cities,79,0.0006,0.0006
13,3200,400,GA,Georgia Mountains Regional Commission (North & Northwest),Georgia Mountains Regional Commission (North & Northwest),142297,1,1
13,3300,701,GA,Georgia Mountains Regional Commission (Southwest)--Forsyth County,Atlanta Regional Commission (Northeast)--Forsyth County (North),103287,0.4111,0.9997
13,3300,702,GA,Georgia Mountains Regional Commission (Southwest)--Forsyth County,Atlanta Regional Commision (Northeast)--Forsyth County (South)--Cumming City,147965,0.5889,1
13,3400,500,GA,Georgia Mountains Regional Commission (South Central)--Hall County,Georgia Mountains Regional Commission (Southeast),512,0.0025,0.0037
13,3400,601,GA,Georgia Mountains Regional Commission (South Central)--Hall County,Georgia Mountains Regional Commission--Hall County (West)--Flowery Branch City,102394,0.5034,1
13,3400,602,GA,Georgia Mountains Regional Commission (South Central)--Hall County,Georgia Mountains Regional Commission--Hall County (East)--Gainesville City,100502,0.4941,0.9976
13,3500,500,GA,Georgia Mountains Regional Commission (Southeast),Georgia Mountains Regional Commission (Southeast),138960,0.9977,0.9918
13,3500,602,GA,Georgia Mountains Regional Commission (Southeast),Georgia Mountains Regional Commission--Hall County (East)--Gainesville City,240,0.0017,0.0024
13,3500,1700,GA,Georgia Mountains Regional Commission (Southeast),Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,11,0.0001,0.0001
13,3500,1900,GA,Georgia Mountains Regional Commission (Southeast),Northeast Georgia Regional Commission (East),75,0.0005,0.0006
13,3600,1800,GA,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City,Northeast Georgia Regional Commission (Central)--Clarke County--Athens City,128671,1,1
13,3700,500,GA,Northeast Georgia Regional Commission (East),Georgia Mountains Regional Commission (Southeast),189,0.0015,0.0013
13,3700,1900,GA,Northeast Georgia Regional Commission (East),Northeast Georgia Regional Commission (East),125221,0.9985,0.9994
13,3800,500,GA,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,Georgia Mountains Regional Commission (Southeast),441,0.0028,0.0031
13,3800,1603,GA,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,"Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",19,0.0001,0.0001
13,3800,1700,GA,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties,159401,0.9971,0.9999
13,3900,2000,GA,"Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties","Northeast Georgia Regional Commission (Southwest)--Walton, Morgan & Jasper Counties P",131358,1,1
13,4000,3200,GA,Central Savannah River Area Regional Commission (East Central)--Richmond County,Central Savannah River Area Regional Commission (East Central)--Columbia County,862,0.0042,0.0055
13,4000,3301,GA,Central Savannah River Area Regional Commission (East Central)--Richmond County,Central Savannah River Area Regional Commission--Richmond County (Northeast)--Augusta,101403,0.4924,1
13,4000,3302,GA,Central Savannah River Area Regional Commission (East Central)--Richmond County,Central Savannah River Area Regional Commission--Richmond County (Southwest)--Augusta,103664,0.5034,0.9854
13,4001,1501,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City,Atlanta Regional Commission--DeKalb County (North)--Brookhaven & Dunwoody Cities,249,0.0016,0.0016
13,4001,1601,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Duluth City,156916,0.9984,1
13,4002,1602,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City,Atlanta Regional Commission (Northeast)--Gwinnett County (North)--Sugar Hill City PUM,140114,1,1
13,4003,1603,GA,Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City,"Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",41116,0.2394,0.3111
13,4003,1604,GA,Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City,Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM,119726,0.6972,0.9679
13,4003,1605,GA,Atlanta Regional Commission--Gwinnett County (Central)--Lawrenceville City,Atlanta Regional Commission (Northeast)--Gwinnett County (Central),10878,0.0633,0.0803
13,4004,1603,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (East),"Atlanta Regional Commission (Northeast)--Gwinnett County (East)--Dacula, Grayson",91043,0.695,0.6888
13,4004,1604,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (East),Atlanta Regional Commission (Northeast)--Gwinnett County (Central)--Lawrenceville PUM,3968,0.0303,0.0321
13,4004,1605,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (East),Atlanta Regional Commission (Northeast)--Gwinnett County (Central),35978,0.2747,0.2655
13,4005,1607,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City,Atlanta Regional Commission (Northeast)--Gwinnett County (South)--Snellville City PUM,136155,1,0.9974
13,4006,1502,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City,"Atlanta Regional Commission (Central)--DeKalb County (East)--Tucker, Clarkston Cities",736,0.0034,0.0057
13,4006,1605,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City,Atlanta Regional Commission (Northeast)--Gwinnett County (Central),88668,0.4063,0.6543
13,4006,1606,GA,Atlanta Regional Commission (Northeast)--Gwinnett County (Southwest)--Lilburn City,Atlanta Regional Commission (Northeast)--Gwinnett County (West Central)--Lilburn City,128829,0.5903,0.9751
13,4100,3200,GA,Central Savannah River Area Regional Commission (East Central)--Columbia County,Central Savannah River Area Regional Commission (East Central)--Columbia County,155069,0.9902,0.994
13,4100,3302,GA,Central Savannah River Area Regional Commission (East Central)--Columbia County,Central Savannah River Area Regional Commission--Richmond County (Southwest)--Augusta,1540,0.0098,0.0146
13,4200,2900,GA,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),Middle Georgia Regional Commission (North & Outside Bibb County),499,0.0039,0.0028
13,4200,3100,GA,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),126247,0.9954,1
13,4200,3200,GA,Central Savannah River Area Regional Commission (West & Outside Richmond & Columbia),Central Savannah River Area Regional Commission (East Central)--Columbia County,79,0.0006,0.0005
13,4300,2100,GA,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties,Atlanta & Northeast Georgia Regional Commissions--Newton & Rockdale Counties,206053,1,1
13,4400,1200,GA,Atlanta Regional Commission (Southwest)--Douglas County,Atlanta Regional Commission (Southwest)--Douglas County,143835,0.9972,0.9982
13,4400,1304,GA,Atlanta Regional Commission (Southwest)--Douglas County,Atlanta Regional Commission (Northwest)--Cobb County (Southwest)--Powder Springs City,402,0.0028,0.0028
13,4500,1100,GA,Northwest Georgia Regional Commission (Southeast)--Paulding County,Northwest Georgia Regional Commission (Southeast)--Paulding County,168106,1,0.9967
13,4600,1405,GA,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central),Atlanta Regional Commission (Central)--Fulton County (East)--Atlanta City (South) PUM,11990,0.0955,0.0827
13,4600,1406,GA,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central),Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Southwest),113334,0.9028,0.7425
13,4600,1408,GA,Atlanta Regional Commission--Fulton County (Central)--Atlanta City (Central),Atlanta Regional Commission (Central)--Fulton County (South)--South Fulton & Fairburn,208,0.0017,0.0019
13,5001,2302,GA,Atlanta Regional Commission (South Central)--Clayton County (South),"Atlanta Regional Commission (South Central)--Clayton County (South, East)--Jonesboro",126873,1,0.893
13,5002,2301,GA,Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City,Atlanta Regional Commission (South Central)--Clayton County (Northwest)--Forest Park,155520,0.9116,1
13,5002,2302,GA,Atlanta Regional Commission (South Central)--Clayton County (North)--Forest Park City,"Atlanta Regional Commission (South Central)--Clayton County (South, East)--Jonesboro",15078,0.0884,0.1061
13,6001,2202,GA,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City,Atlanta Regional Commission (Southeast)--Henry County (South)--McDonough City,124110,1,1
13,6002,2201,GA,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City,116602,0.9989,1
13,6002,2302,GA,Atlanta Regional Commission (Southeast)--Henry County (North)--Stockbridge City,"Atlanta Regional Commission (South Central)--Clayton County (South, East)--Jonesboro",124,0.0011,0.0009
15,100,100,HI,"Maui, Kalawao & Kauai Counties","Maui, Kalawao & Kauai Counties",238134,1,1
15,200,200,HI,Hawaii County,Hawaii County,200629,1,1
15,301,301,HI,Honolulu County--Rural Oahu,Honolulu County--Rural Oahu,104755,0.9996,1
15,301,308,HI,Honolulu County--Rural Oahu,Honolulu County--Ewa,38,0.0004,0.0003
15,302,302,HI,Honolulu County--Koolaupoko,Honolulu County--Koolaupoko,120657,0.9779,0.9949
15,302,303,HI,Honolulu County--Koolaupoko,Honolulu County--East Honolulu to Kapahulu,2725,0.0221,0.0246
15,303,302,HI,Honolulu County--East Honolulu to Kapahulu,Honolulu County--Koolaupoko,618,0.0057,0.0051
15,303,303,HI,Honolulu County--East Honolulu to Kapahulu,Honolulu County--East Honolulu to Kapahulu,107852,0.9943,0.9754
15,304,304,HI,Honolulu County--Tantalus to Waikiki,Honolulu County--Tantalus to Waikiki,126915,1,0.9976
15,305,304,HI,Honolulu County--Nuuanu to Kalihi,Honolulu County--Tantalus to Waikiki,308,0.0027,0.0024
15,305,305,HI,Honolulu County--Nuuanu to Kalihi,Honolulu County--Nuuanu to Kalihi,115531,0.9941,0.975
15,305,306,HI,Honolulu County--Nuuanu to Kalihi,Honolulu County--Moanalua to Pearl City,377,0.0032,0.0026
15,306,305,HI,Honolulu County--Moanalua to Pearl City,Honolulu County--Nuuanu to Kalihi,2959,0.0197,0.025
15,306,306,HI,Honolulu County--Moanalua to Pearl City,Honolulu County--Moanalua to Pearl City,146994,0.9801,0.9974
15,306,307,HI,Honolulu County--Moanalua to Pearl City,Honolulu County--Central Oahu,31,0.0002,0.0002
15,307,307,HI,Honolulu County--Central Oahu,Honolulu County--Central Oahu,153247,1,0.9998
15,308,308,HI,Honolulu County--Ewa,Honolulu County--Ewa,133501,1,0.9997
16,100,100,ID,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties","Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",126989,0.999,1
16,100,200,ID,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties","Kootenai County (Northeast)--Coeur dAlene, Post Falls & Hayden Cities",44,0.0003,0.0003
16,100,300,ID,"Bonner, Latah, Shoshone, Boundary, Benewah & Kootenai (Southeast) Counties",Central Idaho--Lewiston City & Nez Perce Reservation,83,0.0007,0.0008
16,200,200,ID,"Kootenai County (Northwest)--Coeur dAlene, Post Falls & Hayden Cities","Kootenai County (Northeast)--Coeur dAlene, Post Falls & Hayden Cities",165711,1,0.9997
16,300,300,ID,Central Idaho--Lewiston City & Nez Perce Reservation,Central Idaho--Lewiston City & Nez Perce Reservation,110098,0.9992,0.9987
16,300,400,ID,Central Idaho--Lewiston City & Nez Perce Reservation,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",77,0.0007,0.0006
16,300,1100,ID,Central Idaho--Lewiston City & Nez Perce Reservation,"Bingham (Outside Fort Hall AIR), Madison, Jefferson, Fremont & Teton Counties",14,0.0001,0.0001
16,400,300,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",Central Idaho--Lewiston City & Nez Perce Reservation,46,0.0003,0.0004
16,400,400,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City","Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",134160,0.9951,0.9952
16,400,600,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",Canyon (East) & Ada (West) Counties--Nampa (Central & East) & Meridian (West) Cities,162,0.0012,0.0011
16,400,701,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",Ada County (Central)--Meridian (Northeast) & Boise (Far West) Cities,133,0.001,0.001
16,400,702,ID,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",Ada County (Northeast)--Boise (North & West) & Garden City Cities,313,0.0023,0.0028
16,500,400,ID,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities,"Ada (North), Payette, Canyon (North), Gem & Washington Counties--Eagle City",9,0.0001,0.0001
16,500,500,ID,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities,Canyon (South) & Owyhee Counties--Caldwell & Nampa (South & West) Cities,133408,0.9984,0.9968
